user_id,product_id,product_name,category,price,rating,quantity,purchased,timestamp
U0116,P0051,Winter Coat - Variant 2,Fashion,46.85,5,1,0,2024-01-21
U0116,P0050,Winter Coat,Fashion,42.63,2,1,1,2024-02-28
U0116,P0028,Running Shoes - Variant 2,Fashion,21.88,3,2,1,2024-05-09
U0116,P0049,Sneakers - Variant 3,Fashion,55.64,5,2,0,2024-03-04
U0116,P0029,Denim Jacket,Fashion,85.21,5,3,1,2024-06-17
U0116,P0044,Formal Shirt,Fashion,83.48,2,2,0,2024-12-09
U0116,P0036,Sunglasses,Fashion,32.53,4,2,1,2024-02-06
U0116,P0047,Sneakers,Fashion,42.71,4,3,1,2024-02-06
U0116,P0141,Children's Storybook,Books,33.46,2,3,1,2024-10-07
U0116,P0030,Denim Jacket - Variant 2,Fashion,74.76,2,2,1,2024-01-04
U0116,P0027,Running Shoes,Fashion,50.96,3,1,1,2024-03-27
U0116,P0043,Backpack - Variant 3,Fashion,77.01,5,3,1,2024-06-09
U0116,P0135,Sci-Fi Novel,Books,37.03,3,1,0,2024-01-18
U0116,P0015,Power Bank - Variant 2,Electronics,95.82,2,1,1,2024-09-21
U0116,P0028,Running Shoes - Variant 2,Fashion,21.88,3,3,1,2024-04-27
U0116,P0070,Cutlery Set,Home & Kitchen,58.7,2,2,1,2024-09-03
U0116,P0047,Sneakers,Fashion,42.71,4,2,1,2024-04-28
U0116,P0045,Formal Shirt - Variant 2,Fashion,80.51,5,1,1,2024-07-21
U0116,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,2,1,2024-09-05
U0116,P0041,Backpack,Fashion,58.75,4,2,1,2024-06-17
U0116,P0042,Backpack - Variant 2,Fashion,23.08,2,2,1,2024-01-23
U0116,P0088,Hair Dryer - Variant 2,Beauty,21.47,3,1,1,2024-01-26
U0116,P0045,Formal Shirt - Variant 2,Fashion,80.51,4,2,1,2024-01-17
U0116,P0031,Cotton T-Shirt,Fashion,22.06,4,3,0,2024-04-23
U0116,P0029,Denim Jacket,Fashion,85.21,3,1,1,2024-02-24
U0116,P0048,Sneakers - Variant 2,Fashion,58.93,4,3,1,2024-01-23
U0116,P0074,Wall Clock - Variant 2,Home & Kitchen,102.86,1,1,1,2024-09-01
U0116,P0137,Sci-Fi Novel - Variant 3,Books,32.27,3,2,0,2024-02-17
U0116,P0038,Wrist Watch,Fashion,65.06,3,2,1,2024-12-10
U0116,P0045,Formal Shirt - Variant 2,Fashion,80.51,5,3,1,2024-02-28
U0116,P0040,Wrist Watch - Variant 3,Fashion,55.58,3,3,1,2024-12-18
U0117,P0098,Body Lotion - Variant 2,Beauty,19.09,3,1,1,2024-07-15
U0117,P0095,Beard Trimmer - Variant 2,Beauty,23.23,2,2,1,2024-08-14
U0117,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,4,1,0,2024-12-03
U0117,P0097,Body Lotion,Beauty,42.54,2,1,0,2024-11-08
U0117,P0121,Skipping Rope - Variant 2,Sports,74.87,4,3,0,2024-04-08
U0117,P0084,Lipstick - Variant 3,Beauty,13.19,5,2,0,2024-05-30
U0117,P0077,Face Moisturizer - Variant 2,Beauty,44.26,4,1,1,2024-01-01
U0117,P0080,Shampoo,Beauty,13.54,5,3,1,2024-04-12
U0117,P0087,Hair Dryer,Beauty,46.49,3,1,1,2024-07-28
U0117,P0086,Perfume - Variant 2,Beauty,33.4,5,3,0,2024-03-19
U0117,P0082,Lipstick,Beauty,12.97,4,1,1,2024-01-29
U0117,P0092,Nail Polish Kit,Beauty,23.01,3,1,1,2024-11-26
U0117,P0080,Shampoo,Beauty,13.54,4,2,1,2024-01-18
U0117,P0098,Body Lotion - Variant 2,Beauty,19.09,2,2,1,2024-08-08
U0117,P0073,Wall Clock,Home & Kitchen,81.51,3,3,1,2024-12-18
U0117,P0083,Lipstick - Variant 2,Beauty,16.1,1,3,1,2024-02-09
U0117,P0090,Face Mask Set,Beauty,19.72,5,3,0,2024-03-08
U0117,P0098,Body Lotion - Variant 2,Beauty,19.09,3,3,1,2024-11-23
U0118,P0107,Cycling Helmet - Variant 2,Sports,18.4,4,1,0,2024-04-20
U0118,P0105,Resistance Bands - Variant 2,Sports,18.03,4,1,1,2024-08-02
U0118,P0116,Tennis Racket - Variant 3,Sports,21.7,4,2,1,2024-06-13
U0118,P0113,Football - Variant 3,Sports,36.42,2,3,1,2024-01-03
U0118,P0113,Football - Variant 3,Sports,36.42,4,2,1,2024-07-25
U0118,P0108,Water Bottle,Sports,48.44,4,3,1,2024-05-08
U0118,P0105,Resistance Bands - Variant 2,Sports,18.03,5,1,1,2024-10-24
U0118,P0091,Face Mask Set - Variant 2,Beauty,47.83,4,2,1,2024-12-03
U0118,P0091,Face Mask Set - Variant 2,Beauty,47.83,5,3,0,2024-09-19
U0118,P0012,USB-C Hub - Variant 2,Electronics,36.09,3,2,0,2024-03-14
U0118,P0117,Fitness Tracker,Sports,72.86,2,1,0,2024-01-21
U0118,P0108,Water Bottle,Sports,48.44,5,3,1,2024-05-31
U0118,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,5,2,1,2024-02-13
U0118,P0078,Sunscreen SPF50,Beauty,33.33,2,3,1,2024-02-11
U0118,P0087,Hair Dryer,Beauty,46.49,4,2,0,2024-01-03
U0118,P0084,Lipstick - Variant 3,Beauty,13.19,2,3,0,2024-09-27
U0118,P0093,Nail Polish Kit - Variant 2,Beauty,18.13,2,2,1,2024-01-21
U0118,P0097,Body Lotion,Beauty,42.54,4,2,1,2024-06-05
U0118,P0097,Body Lotion,Beauty,42.54,2,3,1,2024-06-24
U0118,P0077,Face Moisturizer - Variant 2,Beauty,44.26,4,3,0,2024-09-02
U0118,P0088,Hair Dryer - Variant 2,Beauty,21.47,3,3,1,2024-03-20
U0118,P0106,Cycling Helmet,Sports,67.06,4,2,1,2024-02-10
U0118,P0073,Wall Clock,Home & Kitchen,81.51,3,2,0,2024-03-21
U0119,P0040,Wrist Watch - Variant 3,Fashion,55.58,5,3,0,2024-09-25
U0119,P0123,Gym Bag - Variant 2,Sports,46.65,5,1,0,2024-05-28
U0119,P0029,Denim Jacket,Fashion,85.21,3,2,1,2024-05-15
U0119,P0100,Yoga Mat,Sports,36.49,3,1,0,2024-02-02
U0119,P0123,Gym Bag - Variant 2,Sports,46.65,4,1,1,2024-03-22
U0119,P0038,Wrist Watch,Fashion,65.06,3,3,1,2024-05-25
U0119,P0109,Water Bottle - Variant 2,Sports,45.64,3,2,0,2024-01-13
U0119,P0029,Denim Jacket,Fashion,85.21,4,3,0,2024-01-03
U0119,P0043,Backpack - Variant 3,Fashion,77.01,3,2,1,2024-02-06
U0119,P0113,Football - Variant 3,Sports,36.42,3,3,1,2024-09-25
U0119,P0068,Storage Boxes,Home & Kitchen,80.29,3,2,0,2024-05-17
U0119,P0121,Skipping Rope - Variant 2,Sports,74.87,4,3,1,2024-03-21
U0119,P0134,Biography - Variant 2,Books,19.48,4,2,0,2024-10-13
U0119,P0116,Tennis Racket - Variant 3,Sports,21.7,5,1,0,2024-02-02
U0119,P0037,Sunglasses - Variant 2,Fashion,47.01,5,1,1,2024-09-01
U0119,P0055,Coffee Maker,Home & Kitchen,73.4,1,3,1,2024-09-28
U0119,P0041,Backpack,Fashion,58.75,4,1,1,2024-03-10
U0119,P0117,Fitness Tracker,Sports,72.86,2,2,1,2024-11-18
U0119,P0029,Denim Jacket,Fashion,85.21,5,3,1,2024-12-25
U0119,P0052,Winter Coat - Variant 3,Fashion,39.04,3,1,1,2024-03-15
U0120,P0066,Table Lamp,Home & Kitchen,82.67,4,2,0,2024-05-03
U0120,P0083,Lipstick - Variant 2,Beauty,16.1,5,2,0,2024-11-12
U0120,P0085,Perfume,Beauty,30.06,5,3,1,2024-12-29
U0120,P0088,Hair Dryer - Variant 2,Beauty,21.47,3,3,1,2024-10-19
U0120,P0099,Body Lotion - Variant 3,Beauty,45.92,4,2,1,2024-07-06
U0120,P0087,Hair Dryer,Beauty,46.49,4,3,1,2024-08-18
U0120,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,4,3,1,2024-01-23
U0120,P0026,Tablet - Variant 3,Electronics,105.26,2,1,1,2024-10-13
U0120,P0067,Table Lamp - Variant 2,Home & Kitchen,105.23,5,1,1,2024-04-01
U0120,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,3,3,1,2024-05-06
U0120,P0099,Body Lotion - Variant 3,Beauty,45.92,4,2,1,2024-04-12
U0120,P0009,Laptop Stand - Variant 2,Electronics,38.35,3,1,1,2024-08-29
U0120,P0056,Coffee Maker - Variant 2,Home & Kitchen,39.05,5,1,0,2024-03-18
U0120,P0082,Lipstick,Beauty,12.97,4,1,0,2024-11-18
U0120,P0058,Non-stick Pan,Home & Kitchen,28.34,4,2,0,2024-03-19
U0120,P0083,Lipstick - Variant 2,Beauty,16.1,5,2,0,2024-06-19
U0120,P0053,Air Fryer,Home & Kitchen,77.17,3,2,1,2024-12-26
U0120,P0144,Poetry Collection - Variant 2,Books,23.59,3,2,1,2024-09-29
U0120,P0077,Face Moisturizer - Variant 2,Beauty,44.26,4,1,0,2024-05-16
U0120,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,5,2,1,2024-06-07
U0120,P0073,Wall Clock,Home & Kitchen,81.51,5,3,1,2024-01-28
U0120,P0068,Storage Boxes,Home & Kitchen,80.29,4,3,0,2024-02-24
U0120,P0092,Nail Polish Kit,Beauty,23.01,5,3,0,2024-01-13
U0120,P0006,Smartwatch,Electronics,88.35,1,1,0,2024-02-17
U0120,P0099,Body Lotion - Variant 3,Beauty,45.92,4,1,1,2024-02-01
U0120,P0134,Biography - Variant 2,Books,19.48,3,2,0,2024-08-19
U0120,P0008,Laptop Stand,Electronics,116.72,2,3,0,2024-09-29
U0121,P0139,Business Strategy Book - Variant 2,Books,18.14,4,3,1,2024-05-02
U0121,P0132,Cookbook - Variant 3,Books,19.54,4,2,0,2024-05-18
U0121,P0127,Self-Help Book,Books,13.13,5,1,1,2024-10-08
U0121,P0051,Winter Coat - Variant 2,Fashion,46.85,4,2,1,2024-01-08
U0121,P0131,Cookbook - Variant 2,Books,11.3,5,2,0,2024-06-08
U0121,P0149,Programming Guide,Books,35.7,3,2,0,2024-04-12
U0121,P0058,Non-stick Pan,Home & Kitchen,28.34,2,2,0,2024-03-25
U0121,P0044,Formal Shirt,Fashion,83.48,4,1,0,2024-12-10
U0121,P0127,Self-Help Book,Books,13.13,4,3,1,2024-11-28
U0121,P0006,Smartwatch,Electronics,88.35,3,3,0,2024-07-20
U0121,P0139,Business Strategy Book - Variant 2,Books,18.14,3,3,1,2024-02-20
U0121,P0128,Self-Help Book - Variant 2,Books,22.95,3,3,0,2024-08-20
U0121,P0131,Cookbook - Variant 2,Books,11.3,3,1,1,2024-07-02
U0121,P0126,Mystery Novel - Variant 3,Books,27.08,4,3,1,2024-11-09
U0121,P0148,History Book - Variant 3,Books,20.33,5,1,1,2024-08-04
U0121,P0141,Children's Storybook,Books,33.46,3,1,0,2024-06-16
U0121,P0131,Cookbook - Variant 2,Books,11.3,5,1,1,2024-10-25
U0122,P0094,Beard Trimmer,Beauty,35.73,4,3,1,2024-12-27
U0122,P0102,Dumbbell Set,Sports,36.13,4,2,0,2024-08-02
U0122,P0122,Gym Bag,Sports,52.75,3,3,0,2024-11-15
U0122,P0122,Gym Bag,Sports,52.75,4,3,0,2024-08-22
U0122,P0067,Table Lamp - Variant 2,Home & Kitchen,105.23,3,3,0,2024-12-23
U0122,P0123,Gym Bag - Variant 2,Sports,46.65,3,2,1,2024-03-05
U0122,P0091,Face Mask Set - Variant 2,Beauty,47.83,5,2,1,2024-11-24
U0122,P0108,Water Bottle,Sports,48.44,3,3,1,2024-10-10
U0122,P0117,Fitness Tracker,Sports,72.86,2,2,1,2024-12-10
U0122,P0081,Shampoo - Variant 2,Beauty,39.01,4,2,1,2024-01-30
U0122,P0147,History Book - Variant 2,Books,35.8,1,1,0,2024-03-11
U0122,P0119,Fitness Tracker - Variant 3,Sports,46.34,4,2,1,2024-09-06
U0122,P0103,Dumbbell Set - Variant 2,Sports,24.27,4,1,0,2024-07-11
U0122,P0105,Resistance Bands - Variant 2,Sports,18.03,3,2,1,2024-01-10
U0122,P0108,Water Bottle,Sports,48.44,2,2,1,2024-04-24
U0122,P0085,Perfume,Beauty,30.06,4,3,1,2024-04-05
U0122,P0083,Lipstick - Variant 2,Beauty,16.1,5,2,1,2024-03-16
U0122,P0023,Webcam - Variant 2,Electronics,79.6,2,2,1,2024-12-14
U0122,P0118,Fitness Tracker - Variant 2,Sports,32.35,4,3,1,2024-01-12
U0122,P0109,Water Bottle - Variant 2,Sports,45.64,3,3,1,2024-02-17
U0122,P0087,Hair Dryer,Beauty,46.49,3,2,1,2024-11-06
U0122,P0095,Beard Trimmer - Variant 2,Beauty,23.23,4,1,1,2024-10-15
U0122,P0098,Body Lotion - Variant 2,Beauty,19.09,5,1,1,2024-08-14
U0122,P0100,Yoga Mat,Sports,36.49,3,2,1,2024-07-28
U0122,P0089,Hair Dryer - Variant 3,Beauty,27.59,4,3,1,2024-08-30
U0122,P0084,Lipstick - Variant 3,Beauty,13.19,5,1,0,2024-05-22
U0122,P0070,Cutlery Set,Home & Kitchen,58.7,2,3,0,2024-07-10
U0122,P0121,Skipping Rope - Variant 2,Sports,74.87,5,3,1,2024-12-29
U0122,P0098,Body Lotion - Variant 2,Beauty,19.09,5,1,1,2024-10-28
U0122,P0117,Fitness Tracker,Sports,72.86,5,3,1,2024-04-13
U0122,P0117,Fitness Tracker,Sports,72.86,4,2,1,2024-04-11
U0122,P0045,Formal Shirt - Variant 2,Fashion,80.51,4,1,0,2024-04-04
U0122,P0119,Fitness Tracker - Variant 3,Sports,46.34,5,2,1,2024-10-13
U0122,P0019,Mechanical Keyboard,Electronics,69.3,4,2,0,2024-10-22
U0123,P0085,Perfume,Beauty,30.06,4,3,1,2024-04-01
U0123,P0092,Nail Polish Kit,Beauty,23.01,4,2,1,2024-10-29
U0123,P0084,Lipstick - Variant 3,Beauty,13.19,3,3,1,2024-03-16
U0123,P0098,Body Lotion - Variant 2,Beauty,19.09,4,2,1,2024-07-15
U0123,P0081,Shampoo - Variant 2,Beauty,39.01,3,1,0,2024-04-04
U0123,P0001,Wireless Earbuds,Electronics,126.81,2,2,0,2024-03-22
U0123,P0102,Dumbbell Set,Sports,36.13,4,3,0,2024-02-21
U0123,P0099,Body Lotion - Variant 3,Beauty,45.92,3,2,1,2024-11-20
U0123,P0096,Beard Trimmer - Variant 3,Beauty,16.01,5,3,1,2024-03-22
U0123,P0102,Dumbbell Set,Sports,36.13,4,1,1,2024-01-29
U0123,P0078,Sunscreen SPF50,Beauty,33.33,4,3,1,2024-06-17
U0123,P0081,Shampoo - Variant 2,Beauty,39.01,4,1,1,2024-08-05
U0123,P0078,Sunscreen SPF50,Beauty,33.33,3,1,1,2024-05-20
U0123,P0144,Poetry Collection - Variant 2,Books,23.59,1,2,0,2024-07-03
U0123,P0092,Nail Polish Kit,Beauty,23.01,4,3,1,2024-06-19
U0123,P0092,Nail Polish Kit,Beauty,23.01,4,2,1,2024-04-20
U0123,P0103,Dumbbell Set - Variant 2,Sports,24.27,4,3,1,2024-07-21
U0123,P0117,Fitness Tracker,Sports,72.86,3,1,1,2024-01-06
U0123,P0088,Hair Dryer - Variant 2,Beauty,21.47,5,2,0,2024-04-02
U0123,P0083,Lipstick - Variant 2,Beauty,16.1,4,3,0,2024-01-28
U0123,P0098,Body Lotion - Variant 2,Beauty,19.09,5,1,1,2024-08-22
U0123,P0027,Running Shoes,Fashion,50.96,2,1,0,2024-08-18
U0123,P0082,Lipstick,Beauty,12.97,5,2,1,2024-10-26
U0123,P0116,Tennis Racket - Variant 3,Sports,21.7,5,3,0,2024-09-08
U0123,P0122,Gym Bag,Sports,52.75,4,1,1,2024-11-28
U0123,P0082,Lipstick,Beauty,12.97,3,3,1,2024-01-08
U0123,P0023,Webcam - Variant 2,Electronics,79.6,3,2,0,2024-10-05
U0123,P0106,Cycling Helmet,Sports,67.06,3,3,0,2024-04-11
U0123,P0091,Face Mask Set - Variant 2,Beauty,47.83,3,1,1,2024-04-07
U0123,P0082,Lipstick,Beauty,12.97,5,1,1,2024-05-28
U0123,P0085,Perfume,Beauty,30.06,3,2,0,2024-04-12
U0123,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,4,1,0,2024-01-28
U0123,P0063,Vacuum Cleaner - Variant 2,Home & Kitchen,87.82,5,3,0,2024-12-28
U0123,P0097,Body Lotion,Beauty,42.54,4,3,1,2024-02-05
U0124,P0128,Self-Help Book - Variant 2,Books,22.95,5,1,1,2024-05-30
U0124,P0142,Children's Storybook - Variant 2,Books,18.29,2,1,1,2024-01-19
U0124,P0083,Lipstick - Variant 2,Beauty,16.1,3,2,1,2024-07-20
U0124,P0088,Hair Dryer - Variant 2,Beauty,21.47,3,1,1,2024-11-11
U0124,P0142,Children's Storybook - Variant 2,Books,18.29,4,2,1,2024-01-05
U0124,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,4,3,0,2024-02-29
U0124,P0126,Mystery Novel - Variant 3,Books,27.08,4,3,1,2024-11-07
U0124,P0132,Cookbook - Variant 3,Books,19.54,3,3,1,2024-02-04
U0124,P0131,Cookbook - Variant 2,Books,11.3,4,3,1,2024-03-12
U0124,P0091,Face Mask Set - Variant 2,Beauty,47.83,3,2,1,2024-10-16
U0125,P0040,Wrist Watch - Variant 3,Fashion,55.58,3,3,1,2024-03-13
U0125,P0002,Wireless Earbuds - Variant 2,Electronics,56.91,1,1,1,2024-05-16
U0125,P0052,Winter Coat - Variant 3,Fashion,39.04,4,2,1,2024-07-23
U0125,P0040,Wrist Watch - Variant 3,Fashion,55.58,3,1,1,2024-04-25
U0125,P0038,Wrist Watch,Fashion,65.06,3,2,1,2024-02-28
U0125,P0042,Backpack - Variant 2,Fashion,23.08,4,3,0,2024-07-24
U0125,P0002,Wireless Earbuds - Variant 2,Electronics,56.91,3,1,0,2024-03-17
U0125,P0051,Winter Coat - Variant 2,Fashion,46.85,2,1,1,2024-08-26
U0125,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,3,1,1,2024-08-08
U0125,P0048,Sneakers - Variant 2,Fashion,58.93,4,1,1,2024-12-05
U0125,P0050,Winter Coat,Fashion,42.63,4,3,0,2024-02-10
U0125,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,3,3,0,2024-10-03
U0125,P0029,Denim Jacket,Fashion,85.21,4,3,1,2024-06-09
U0125,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,2,2,0,2024-11-21
U0125,P0016,Gaming Mouse,Electronics,38.63,1,2,1,2024-03-07
U0125,P0027,Running Shoes,Fashion,50.96,2,2,1,2024-05-10
U0125,P0038,Wrist Watch,Fashion,65.06,4,3,1,2024-07-04
U0125,P0040,Wrist Watch - Variant 3,Fashion,55.58,3,1,0,2024-05-28
U0125,P0029,Denim Jacket,Fashion,85.21,4,3,1,2024-03-24
U0125,P0031,Cotton T-Shirt,Fashion,22.06,2,1,1,2024-01-25
U0125,P0027,Running Shoes,Fashion,50.96,4,3,0,2024-06-23
U0125,P0041,Backpack,Fashion,58.75,4,1,1,2024-11-28
U0125,P0051,Winter Coat - Variant 2,Fashion,46.85,3,3,1,2024-02-07
U0125,P0029,Denim Jacket,Fashion,85.21,1,3,1,2024-11-27
U0125,P0060,Blender,Home & Kitchen,43.99,4,2,1,2024-02-15
U0125,P0037,Sunglasses - Variant 2,Fashion,47.01,5,1,0,2024-06-10
U0126,P0118,Fitness Tracker - Variant 2,Sports,32.35,2,1,0,2024-07-04
U0126,P0090,Face Mask Set,Beauty,19.72,3,2,1,2024-06-17
U0126,P0011,USB-C Hub,Electronics,143.0,5,3,0,2024-11-18
U0126,P0025,Tablet - Variant 2,Electronics,41.3,3,1,0,2024-02-05
U0126,P0150,Programming Guide - Variant 2,Books,12.92,1,3,0,2024-12-29
U0126,P0012,USB-C Hub - Variant 2,Electronics,36.09,3,3,1,2024-01-24
U0126,P0024,Tablet,Electronics,103.54,2,3,1,2024-02-24
U0126,P0008,Laptop Stand,Electronics,116.72,4,1,1,2024-03-05
U0126,P0004,Bluetooth Speaker - Variant 2,Electronics,53.79,4,2,1,2024-09-19
U0126,P0019,Mechanical Keyboard,Electronics,69.3,5,1,1,2024-07-11
U0126,P0007,Smartwatch - Variant 2,Electronics,74.04,4,3,1,2024-09-28
U0126,P0001,Wireless Earbuds,Electronics,126.81,2,2,1,2024-06-05
U0126,P0026,Tablet - Variant 3,Electronics,105.26,4,2,1,2024-07-04
U0126,P0007,Smartwatch - Variant 2,Electronics,74.04,4,2,1,2024-06-05
U0126,P0120,Skipping Rope,Sports,26.44,1,3,1,2024-07-16
U0126,P0023,Webcam - Variant 2,Electronics,79.6,3,2,1,2024-08-05
U0126,P0004,Bluetooth Speaker - Variant 2,Electronics,53.79,2,3,1,2024-05-03
U0126,P0047,Sneakers,Fashion,42.71,3,1,1,2024-02-12
U0126,P0046,Formal Shirt - Variant 3,Fashion,60.76,3,3,0,2024-01-04
U0126,P0053,Air Fryer,Home & Kitchen,77.17,3,3,0,2024-01-18
U0126,P0020,Mechanical Keyboard - Variant 2,Electronics,77.77,4,1,1,2024-07-04
U0126,P0004,Bluetooth Speaker - Variant 2,Electronics,53.79,4,1,1,2024-09-12
U0126,P0008,Laptop Stand,Electronics,116.72,3,2,1,2024-10-07
U0126,P0022,Webcam,Electronics,106.5,4,3,1,2024-07-15
U0126,P0006,Smartwatch,Electronics,88.35,5,1,1,2024-10-22
U0126,P0016,Gaming Mouse,Electronics,38.63,2,3,1,2024-03-10
U0126,P0022,Webcam,Electronics,106.5,3,3,1,2024-02-03
U0126,P0024,Tablet,Electronics,103.54,2,2,1,2024-07-19
U0126,P0130,Cookbook,Books,25.89,3,3,1,2024-09-29
U0127,P0004,Bluetooth Speaker - Variant 2,Electronics,53.79,4,2,1,2024-07-26
U0127,P0064,Bed Sheets Set,Home & Kitchen,92.94,5,1,1,2024-08-25
U0127,P0028,Running Shoes - Variant 2,Fashion,21.88,2,1,1,2024-10-08
U0127,P0014,Power Bank,Electronics,70.68,4,3,1,2024-01-28
U0127,P0008,Laptop Stand,Electronics,116.72,2,1,1,2024-09-02
U0127,P0124,Mystery Novel,Books,9.94,4,3,0,2024-12-13
U0127,P0138,Business Strategy Book,Books,32.81,1,2,1,2024-05-18
U0127,P0016,Gaming Mouse,Electronics,38.63,4,3,1,2024-08-12
U0127,P0146,History Book,Books,11.74,3,3,0,2024-10-05
U0127,P0049,Sneakers - Variant 3,Fashion,55.64,3,3,0,2024-04-08
U0127,P0013,USB-C Hub - Variant 3,Electronics,149.11,4,1,1,2024-09-21
U0127,P0014,Power Bank,Electronics,70.68,4,2,0,2024-12-01
U0127,P0062,Vacuum Cleaner,Home & Kitchen,44.0,3,3,0,2024-06-10
U0127,P0010,Laptop Stand - Variant 3,Electronics,146.57,4,1,0,2024-10-16
U0127,P0051,Winter Coat - Variant 2,Fashion,46.85,5,2,0,2024-01-07
U0128,P0146,History Book,Books,11.74,2,1,1,2024-10-04
U0128,P0043,Backpack - Variant 3,Fashion,77.01,2,3,1,2024-02-04
U0128,P0004,Bluetooth Speaker - Variant 2,Electronics,53.79,3,2,1,2024-04-12
U0128,P0035,Leather Wallet - Variant 3,Fashion,53.93,3,2,1,2024-11-16
U0128,P0010,Laptop Stand - Variant 3,Electronics,146.57,4,2,0,2024-11-12
U0128,P0111,Football,Sports,37.24,1,2,1,2024-02-12
U0128,P0029,Denim Jacket,Fashion,85.21,4,1,1,2024-01-12
U0128,P0120,Skipping Rope,Sports,26.44,3,1,0,2024-01-11
U0128,P0118,Fitness Tracker - Variant 2,Sports,32.35,3,1,1,2024-10-25
U0128,P0034,Leather Wallet - Variant 2,Fashion,29.12,3,3,1,2024-10-03
U0128,P0109,Water Bottle - Variant 2,Sports,45.64,3,3,1,2024-01-29
U0128,P0046,Formal Shirt - Variant 3,Fashion,60.76,3,2,0,2024-06-16
U0128,P0019,Mechanical Keyboard,Electronics,69.3,3,3,1,2024-03-26
U0128,P0008,Laptop Stand,Electronics,116.72,5,2,0,2024-06-30
U0128,P0018,Gaming Mouse - Variant 3,Electronics,81.58,4,2,1,2024-01-11
U0128,P0022,Webcam,Electronics,106.5,4,3,0,2024-07-03
U0128,P0023,Webcam - Variant 2,Electronics,79.6,4,2,0,2024-02-05
U0128,P0040,Wrist Watch - Variant 3,Fashion,55.58,3,3,1,2024-10-10
U0128,P0026,Tablet - Variant 3,Electronics,105.26,4,1,1,2024-12-25
U0128,P0018,Gaming Mouse - Variant 3,Electronics,81.58,3,1,1,2024-08-13
U0129,P0006,Smartwatch,Electronics,88.35,5,3,1,2024-05-26
U0129,P0014,Power Bank,Electronics,70.68,5,1,1,2024-06-05
U0129,P0027,Running Shoes,Fashion,50.96,2,2,0,2024-07-03
U0129,P0015,Power Bank - Variant 2,Electronics,95.82,2,3,0,2024-07-30
U0129,P0001,Wireless Earbuds,Electronics,126.81,3,1,1,2024-02-19
U0129,P0007,Smartwatch - Variant 2,Electronics,74.04,4,1,1,2024-08-09
U0129,P0020,Mechanical Keyboard - Variant 2,Electronics,77.77,3,1,1,2024-09-07
U0129,P0022,Webcam,Electronics,106.5,3,2,0,2024-04-04
U0129,P0003,Bluetooth Speaker,Electronics,104.25,4,1,1,2024-03-01
U0129,P0010,Laptop Stand - Variant 3,Electronics,146.57,4,2,1,2024-01-29
U0129,P0020,Mechanical Keyboard - Variant 2,Electronics,77.77,4,3,1,2024-05-05
U0129,P0008,Laptop Stand,Electronics,116.72,3,1,0,2024-11-06
U0129,P0086,Perfume - Variant 2,Beauty,33.4,2,2,0,2024-08-04
U0129,P0019,Mechanical Keyboard,Electronics,69.3,4,2,1,2024-04-28
U0129,P0001,Wireless Earbuds,Electronics,126.81,3,2,1,2024-10-18
U0129,P0043,Backpack - Variant 3,Fashion,77.01,2,1,1,2024-01-11
U0129,P0094,Beard Trimmer,Beauty,35.73,3,2,1,2024-08-31
U0129,P0148,History Book - Variant 3,Books,20.33,4,1,1,2024-11-24
U0129,P0012,USB-C Hub - Variant 2,Electronics,36.09,4,3,1,2024-08-11
U0129,P0018,Gaming Mouse - Variant 3,Electronics,81.58,4,2,1,2024-11-21
U0129,P0020,Mechanical Keyboard - Variant 2,Electronics,77.77,3,1,1,2024-02-07
U0129,P0008,Laptop Stand,Electronics,116.72,3,1,0,2024-05-06
U0129,P0006,Smartwatch,Electronics,88.35,4,1,1,2024-06-05
U0130,P0087,Hair Dryer,Beauty,46.49,5,3,1,2024-01-24
U0130,P0099,Body Lotion - Variant 3,Beauty,45.92,4,1,1,2024-05-23
U0130,P0096,Beard Trimmer - Variant 3,Beauty,16.01,5,3,1,2024-06-25
U0130,P0029,Denim Jacket,Fashion,85.21,1,1,0,2024-01-31
U0130,P0085,Perfume,Beauty,30.06,4,3,1,2024-01-01
U0130,P0104,Resistance Bands,Sports,54.92,3,2,0,2024-06-20
U0130,P0097,Body Lotion,Beauty,42.54,4,2,1,2024-09-26
U0130,P0090,Face Mask Set,Beauty,19.72,5,2,1,2024-02-06
U0130,P0084,Lipstick - Variant 3,Beauty,13.19,3,1,1,2024-06-08
U0130,P0084,Lipstick - Variant 3,Beauty,13.19,2,1,1,2024-06-16
U0130,P0077,Face Moisturizer - Variant 2,Beauty,44.26,5,3,0,2024-08-29
U0130,P0090,Face Mask Set,Beauty,19.72,3,1,0,2024-05-29
U0130,P0083,Lipstick - Variant 2,Beauty,16.1,5,3,1,2024-01-16
U0130,P0098,Body Lotion - Variant 2,Beauty,19.09,4,3,1,2024-09-01
